,ID,Tweet
2017-12-04 17:05:54,937729688327290880,washington ap presid donald trump accus sexual assault dozen women endors alabam
2017-12-04 17:05:54,937729687949787136,trump lawyer obstruct justic tweet remind repo indict rico
2017-12-04 17:05:54,937729686385422336,jame comey fire back donald trump goe deep end
2017-12-04 17:05:53,937729685840060417,repost presid donald trump black america worst nightmar lancescurv show
2017-12-04 17:05:53,937729685651427329,arrog ignor claim wrong anyth trump legal team serv
2017-12-04 17:05:53,937729685383008256,fact colin kaepernick amp donald trump coexist list mean full shit
2017-12-04 17:05:53,937729683994632192,forget 100 donald trump voter will vote sexual predat nation wide normaliz
2017-12-04 17:05:53,937729683692535810,donald trump deni billi bush tape kind altern realiti live make hu
2017-12-04 17:05:53,937729683260694534,presid power fire someon express view perform mean c
2017-12-04 17:05:53,937729682681741312,donald trump unequivoc 100 moral bankrupt baromet use make decis brui
2017-12-04 17:05:52,937729681268154368,perspect donald trump need exit white hous
2017-12-04 17:05:52,937729680752377856,trump lawyer send tweet trump ask comey let flynn investig go hillari email
2017-12-04 17:05:52,937729680639082497,presid donald trump endors alleg child molest roy moor senat
2017-12-04 17:05:52,937729679603232768,hold harvey weinstein matt lauer higher standard presid
2017-12-04 17:05:52,937729679590555648,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:51,937729677312983040,8 case miss piec case normal impeach
2017-12-04 17:05:51,937729676897787904,far right group retweet donald trump delet bunch pro putin post websit
2017-12-04 17:05:51,937729676839211010,offici republican pay pay roy moor donald trump realiz histori
2017-12-04 17:05:51,937729675840950272,john dowd actual wrote tweet fire stun legal malpractic tell addi
2017-12-04 17:05:51,937729674721071104,problem middl east might give donald trump cover need ditch jare kushner independ
2017-12-04 17:05:51,937729674062557184,princ harri say donald trump welcom wed trump serious threat human right rulin
2017-12-04 17:05:51,937729673567588352,person endless amus fact one donald trump top lawyer name ty cobb
2017-12-04 17:05:49,937729668748365826,wait hillari clinton goe prison
2017-12-04 17:05:49,937729668408578048,pedophil rejoic like nazi white supremacist kkk fine peopl donald trump libe
2017-12-04 17:05:49,937729667829784576,presid power fire someon express view perform mean c
2017-12-04 17:05:49,937729667804442625,wait hillari clinton goe prison
2017-12-04 17:05:49,937729667456311296,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:49,937729667284504577,donald trump need republican roy moor win alabama
2017-12-04 17:05:49,937729666793836545,wait hillari clinton goe prison
2017-12-04 17:05:48,937729663799119874,gallup democrat enjoy 7 point lead pay identif american identifi democrat b
2017-12-04 17:05:48,937729661861117952,former us attorney preet bharara say worri donald trump may decid caus fire robe mueller http
2017-12-04 17:05:48,937729661613821952,former us attorney preet bharara say worri donald trump may decid caus fire robe mueller http
2017-12-04 17:05:47,937729657583017985,donald trump alway one embarrass thing
2017-12-04 17:05:47,937729657327243266,donald trump alway one embarrass thing unit state ever done retweet agre
2017-12-04 17:05:47,937729656874328065,imagin mani sick disabl children amp veteran live could save 10 billion payback donald trump personal
2017-12-04 17:05:45,937729650155048961,presid power fire someon express view perform mean c
2017-12-04 17:05:45,937729649127362560,monday receipt last stori rememb dr oz gave propaganda cover trump testost
2017-12-04 17:05:45,937729648787623937,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:45,937729648389111808,period remind kathleen wynn approv number still consider lower even donald trump
2017-12-04 17:05:44,937729648212852736,donald trump morn need republican roy moor win alabama morn need russian presiden
2017-12-04 17:05:44,937729646724034560,read michael flynn guilti plea send donald trump lawyer scrambl
2017-12-04 17:05:44,937729644949782528,found video donald trump sneak dress room backstag women get dress one
2017-12-04 17:05:44,937729644874387456,2017 award live meme year alex jone top troll year donald trump fake news year cnn
2017-12-04 17:05:43,937729642781220864,presid donald trump endors alleg child molest roy moor senat
2017-12-04 17:05:43,937729642085175296,far right group retweet donald trump delet bunch pro putin post websit
2017-12-04 17:05:43,937729640705093632,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:42,937729638129946624,jeff bezo dreamer patti jenkin kim jong un colin kaepernick metoo movement robe mueller crow
2017-12-04 17:05:42,937729637844705280,think shame presid trump feel bad michael flynn
2017-12-04 17:05:42,937729637794373634,problem highlight pov donald trump gu
2017-12-04 17:05:41,937729635303022592,year women stop give damn men think via
2017-12-04 17:05:41,937729634157977600,drop donald trump set come britain 26th 27th februari let make biggest demon
2017-12-04 17:05:41,937729633629425665,presid power fire someon express view perform mean c
2017-12-04 17:05:40,937729631473491968,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:40,937729631012249600,nation secur advis hr mcmaster sure presid trump move us embassi israel tel aviv
2017-12-04 17:05:40,937729630315917313,trump lawyer send tweet trump ask comey let flynn investig go hillari email
2017-12-04 17:05:40,937729630064095237,donald trump formal endores roy moor child molest specif need roy vote tax reform
2017-12-04 17:05:40,937729629191671808,pedophil rejoic like nazi white supremacist kkk fine peopl donald trump libe
2017-12-04 17:05:40,937729629103775746,presid power fire someon express view perform mean c
2017-12-04 17:05:40,937729628533387264,presid power fire someon express view perform mean c
2017-12-04 17:05:40,937729627900010496,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:39,937729626566156288,holi shit jump shark quick sound familiar well presid mean
2017-12-04 17:05:39,937729626444513280,8 case miss piec case normal impeach
2017-12-04 17:05:39,937729625354129408,billi bush yes donald trump said littl prick
2017-12-04 17:05:39,937729624561389570,72 hour donald trump undermin everyth republican pay stood
2017-12-04 17:05:39,937729624175292417,pedophil rejoic like nazi white supremacist kkk fine peopl donald trump libe
2017-12-04 17:05:39,937729624062099456,holi shit ny daili news editori board presid unit state profound unstabl mad
2017-12-04 17:05:38,937729623055577088,donald trump need republican roy moor win alabama
2017-12-04 17:05:38,937729622799732737,even disturb fact donald trump attack fbi fact fbi director appoint
2017-12-04 17:05:38,937729622707339264,god gave supernatur power enabl right left world donald j trum
2017-12-04 17:05:38,937729622036250624,presid donald trump absolut crush question michaelflynn
2017-12-04 17:05:38,937729621906223105,1 3 presid lawyer appar argu presid obstruct justic quit simpli wrong
2017-12-04 17:05:38,937729621864468481,presid power fire someon express view perform mean c
2017-12-04 17:05:38,937729621294010369,donald trump unequivoc 100 moral bankrupt baromet use make decis brui
2017-12-04 17:05:38,937729619834392576,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:37,937729618911559682,wait hillari clinton goe prison
2017-12-04 17:05:37,937729618710319109,idiot realiz desper billi bush talk ralli countri behind donal
2017-12-04 17:05:37,937729617544253441,peston shock news theresa may say nhs could pa us trade deal one vote
2017-12-04 17:05:37,937729616361353217,truli fascin trump legal team longer claim obstruct justic instead claim
2017-12-04 17:05:37,937729616248176640,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:37,937729616088829952,wait hillari clinton goe prison
2017-12-04 17:05:37,937729615963009024,sunday time ask led man american want nation se
2017-12-04 17:05:36,937729614801260545,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:36,937729613974863872,presid nation toddler kill peopl terrorist tell britain act
2017-12-04 17:05:36,937729613509296131,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:36,937729612741672960,singl human eah good anyth donald trump good asshol
2017-12-04 17:05:36,937729612628422656,glorious presid donald trump bannon barbarian smash mitt romney dream join democrat
2017-12-04 17:05:36,937729611659710466,go huge miss
2017-12-04 17:05:36,937729611018002432,offici republican pay pay roy moor donald trump realiz histori
2017-12-04 17:05:36,937729610904625153,pedophil rejoic like nazi white supremacist kkk fine peopl donald trump libe
2017-12-04 17:05:35,937729609998766080,real dad
2017-12-04 17:05:35,937729609981988866,offici republican pay pay roy moor donald trump realiz histori
2017-12-04 17:05:35,937729608992124928,presid power fire someon express view perform mean c
2017-12-04 17:05:35,937729608878714880,corrinebrown convict creat fake chariti use slush fund donald trump got elect creatin
2017-12-04 17:05:35,937729608111271936,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:35,937729606454530049,trump made move presid u benefit way peopl ask oppos
2017-12-04 17:05:35,937729606429356032,presid power fire someon express view perform mean c
2017-12-04 17:05:34,937729606169141248,presid trump twitter feed ever darken cesspool
2017-12-04 17:05:34,937729605917663233,donald trump clear someon speak whether trump tweet officia
2017-12-04 17:05:34,937729605607211008,feel like closer end begin donald j trump
2017-12-04 17:05:34,937729602981543936,effo protect donald trump kremlin said vladimir putin decid hold respond new u
2017-12-04 17:05:33,937729600183922688,wait hillari clinton goe prison
2017-12-04 17:05:33,937729599462572034,donald trump morn need republican roy moor win alabama morn need russian presiden
2017-12-04 17:05:32,937729597050720256,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:32,937729596644057088,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:32,937729596006522880,cours said billi bush say new york time op ed access hollywood tape donald trump discuss grope
2017-12-04 17:05:32,937729594563727367,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:31,937729593271902208,presid power fire someon express view perform mean c
2017-12-04 17:05:31,937729591883517952,minor uneduc voter vote donald trump anyway dumb offici u
2017-12-04 17:05:31,937729590566498306,donald trump eat fri chicken fork send internet meltdown eat honey amp fork
2017-12-04 17:05:31,937729590541406209,pedophil rejoic like nazi white supremacist kkk fine peopl donald trump libe
2017-12-04 17:05:31,937729589979369472,peopl control internet made violent game stop go lose
2017-12-04 17:05:30,937729588242759680,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:30,937729585520807939,ex donald trump advis steve bannon secret scotland visit
2017-12-04 17:05:29,937729585172672512,like michael flynn guilti plea send donald trump lawyer scrambl
2017-12-04 17:05:29,937729584606228480,presid power fire someon express view perform mean c
2017-12-04 17:05:29,937729582467252224,glorious presid donald trump bannon barbarian smash mitt romney dream join democrat
2017-12-04 17:05:29,937729581460672512,presid power fire someon express view perform mean c
2017-12-04 17:05:29,937729581418561536,washington ap presid donald trump accus sexual assault dozen women endors alabam
2017-12-04 17:05:28,937729579732660226,retweet believ donald j trump greatest presid lifetim
2017-12-04 17:05:28,937729579078340608,get feel donald trump biggest closet cuck aliv
2017-12-04 17:05:28,937729578537275392,still yet speak singl resid foreign countri respect donald trump probabl
2017-12-04 17:05:28,937729578507874304,sign russia probe point jare kushner next
2017-12-04 17:05:28,937729578335846400,presid power fire someon express view perform mean c
2017-12-04 17:05:28,937729577836670976,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:27,937729574628143104,stake higher doubt donald trump know histori
2017-12-04 17:05:27,937729574162575360,arrog ignor claim wrong anyth trump legal team serv
2017-12-04 17:05:27,937729573776527360,pedophil rejoic like nazi white supremacist kkk fine peopl donald trump libe
2017-12-04 17:05:27,937729573428563968,donald trump lawyer wrote first draft trump flynn tweet back barack obama kenyan bih ceific
2017-12-04 17:05:27,937729573021630464,presid power fire someon express view perform mean c
2017-12-04 17:05:27,937729573009219584,repo donald trump steve bannon eager block mitt romney senat campaign utah
2017-12-04 17:05:27,937729573000699904,fun fact everi american presid resign said
2017-12-04 17:05:26,937729572338008065,baloney explain trump prosecut obstruct amp much big analysi trump obstr
2017-12-04 17:05:26,937729572241584128,presid trump twitter feed ever darken cesspool
2017-12-04 17:05:26,937729572170330113,donald trump accus billi bush deep state obama oper 3 2 1
2017-12-04 17:05:26,937729572023365633,donald trump clear someon speak whether trump tweet officia
2017-12-04 17:05:26,937729571851522048,donald trump think final figur conspiraci via
2017-12-04 17:05:26,937729569506910208,attent john dowd lie lie lie whether author tweet donald trump admit
2017-12-04 17:05:25,937729565828440064,break news senat diann feinstein reveal senat judiciari committe investig donald trump ob
2017-12-04 17:05:25,937729565312425984,trump lawyer obstruct justic tweet remind repo indict rico
2017-12-04 17:05:25,937729564675117056,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:24,937729564238925824,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:24,937729564117049346,singl human eah good anyth donald trump good asshol
2017-12-04 17:05:24,937729562087002112,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:24,937729561537675264,pedophil rejoic like nazi white supremacist kkk fine peopl donald trump libe
2017-12-04 17:05:24,937729560627548162,real dad
2017-12-04 17:05:23,937729559499128832,donald trump keep promis want good american love god
2017-12-04 17:05:23,937729557947342849,donald trump morn need republican roy moor win alabama morn need russian presiden
2017-12-04 17:05:23,937729557171396608,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:23,937729556617633792,pedophil rejoic like nazi white supremacist kkk fine peopl donald trump libe
2017-12-04 17:05:23,937729556366217218,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:23,937729556328349698,peopl control internet made violent game stop go lose
2017-12-04 17:05:22,937729555254726663,unfoun way say donald j trump healess prick
2017-12-04 17:05:22,937729555204395009,billi bush nyt yes donald trump said altern titl pleas pleas pleas hire nbc
2017-12-04 17:05:22,937729554105462784,offici republican pay pay roy moor donald trump realiz histori
2017-12-04 17:05:22,937729553954258944,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:22,937729553174319104,presid power fire someon express view perform mean c
2017-12-04 17:05:22,937729551957860352,presid mean illeg richard nixon squirrel donald trump
2017-12-04 17:05:21,937729551874035714,former us attorney preet bharara say worri donald trump may decid caus fire robe mueller http
2017-12-04 17:05:21,937729551706312705,forget 100 donald trump voter will vote sexual predat nation wide normaliz
2017-12-04 17:05:21,937729551085572096,donald trump unequivoc 100 moral bankrupt baromet use make decis brui
2017-12-04 17:05:21,937729550489878528,former us attorney preet bharara say worri donald trump may decid caus fire robe mueller http
2017-12-04 17:05:21,937729550338940928,school nutrit associ amp school superintend associ said obama nutrit regul ad 10 cost ever
2017-12-04 17:05:21,937729549852463104,retweet think donald trump reput tatter respect fbi
2017-12-04 17:05:21,937729548338319360,huge protest plan uk trump plan trip februari 2018 even want citizen arrest incit
2017-12-04 17:05:20,937729547226763264,pedophil rejoic like nazi white supremacist kkk fine peopl donald trump libe
2017-12-04 17:05:20,937729546681573377,pedophil rejoic like nazi white supremacist kkk fine peopl donald trump libe
2017-12-04 17:05:20,937729545867739136,dowd serv baloney 4breakfast cous regular regular consid otherwis law conduct govern offici
